Time,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/v-fps,/fdm/jsbsim/velocities/w-fps,/fdm/jsbsim/velocities/p-rad_sec,/fdm/jsbsim/velocities/q-rad_sec,/fdm/jsbsim/velocities/r-rad_sec,/fdm/jsbsim/velocities/p-aero-rad_sec,/fdm/jsbsim/velocities/q-aero-rad_sec,/fdm/jsbsim/velocities/r-aero-rad_sec,/fdm/jsbsim/velocities/phidot-rad_sec,/fdm/jsbsim/velocities/thetadot-rad_sec,/fdm/jsbsim/velocities/psidot-rad_sec,/fdm/jsbsim/velocities/u-aero-fps,/fdm/jsbsim/velocities/v-aero-fps,/fdm/jsbsim/velocities/w-aero-fps,/fdm/jsbsim/velocities/vc-fps,/fdm/jsbsim/velocities/vt-fps,/fdm/jsbsim/velocities/mach
0.6499974,161.995908887332973,-0.000240358410735552752,3.31116566696346126,4.5578709479929155e-07,1.16739398268893215e-07,-1.96697665151720179e-09,4.5578709479929155e-07,1.16739398268893215e-07,-1.96697665151720179e-09,4.55742273489457211e-07,1.16735376541052652e-07,-2.19316622702285553e-09,161.995908887332774,-0.000240358410667488844,3.31116566696345194,157.322196939572365,162.029745153057831,0.146137654262830874
0.6999972,161.995902764688765,-0.000239245643900432015,3.31116243892705597,5.33484367869479104e-07,1.8314343930432678e-07,-1.81491216130600817e-09,5.33484367869479104e-07,1.8314343930432678e-07,-1.81491216130600817e-09,5.33440029448992674e-07,1.83139587526980828e-07,-2.16949595845348844e-09,161.995902764688566,-0.000239245643832368133,3.31116243892704665,157.322190964092471,162.029738965723908,0.146137648688350413
0.749997,161.995896006155562,-0.000238092288089575277,3.3111600493626554,5.90176152602811933e-07,2.4968099913330236e-07,-5.176291382016137e-10,5.90176152602811933e-07,2.4968099913330236e-07,-5.176291382016137e-10,5.90155702249792145e-07,2.49679531475088381e-07,-1.00062416828300545e-09,161.995896006155363,-0.000238092288021511423,3.31116004936264607,157.322184363079003,162.0297321597684,0.146137642557627345
0.7999968,161.995888613423745,-0.000236906741584164138,3.31115833927538006,6.32102100966201003e-07,3.11778888871213825e-07,2.14996386744604508e-09,6.32102100966201003e-07,3.11778888871213825e-07,2.14996386744604508e-09,6.32133727379955055e-07,3.11782463176550933e-07,1.54743212862743634e-09,161.995888613423546,-0.000236906741516100311,3.31115833927537073,157.322177138225186,162.02972473363215,0.146137635869245996
0.8499966,161.99588058801146,-0.000235699168086966893,3.31115715231095464,6.6384657780924869e-07,3.66698049587987652e-07,6.31141457498073707e-09,6.6384657780924869e-07,3.66698049587987652e-07,6.31141457498073707e-09,6.63961105275436542e-07,3.66709567565962743e-07,5.60354331621014027e-09,161.995880588011261,-0.000235699168018903093,3.31115715231094532,157.322169290999852,162.029716685637823,0.146137628621693438
0.8999964,161.995871931285905,-0.000234480612508747299,3.31115634597362885,6.88706942794726812e-07,4.13120207136397338e-07,1.20145334715391575e-08,6.88706942794726812e-07,4.13120207136397338e-07,1.20145334715391575e-08,6.8893622694595252e-07,4.13142665238789267e-07,1.12180786933556273e-08,161.995871931285706,-0.000234480612440683526,3.31115634597361952,157.322160822744365,162.029708014240356,0.146137620813574343
0.9499962,161.995862644493343,-0.000233262362865360728,3.31115579794224857,7.09004018513023583e-07,4.50765342268351734e-07,1.92523768024137993e-08,7.09004018513023583e-07,4.50765342268351734e-07,1.92523768024137993e-08,7.09379786015846062e-07,4.50801723868204526e-07,1.83846338423600031e-08,161.995862644493144,-0.000233262362797296983,3.31115579794223924,157.322151734654966,162.029698718186069,0.146137612443759862
0.999996,161.995852728790396,-0.000232055507890294166,3.31115540866717595,7.26337013437108436e-07,4.80059202194611632e-07,2.7979731663091954e-08,7.26337013437108436e-07,4.80059202194611632e-07,2.7979731663091954e-08,7.26890051722355937e-07,4.80112402270583147e-07,2.70571623231314829e-08,161.995852728790197,-0.000232055507822230447,3.31115540866716662,157.322142027848599,162.029688796597014,0.146137603511461961
1.0499958,161.995842185274967,-0.000230870640582025999,3.31115510131448332,7.4178728667779754e-07,5.01859607329992945e-07,3.81256229830195196e-08,7.4178728667779754e-07,5.01859607329992945e-07,3.81256229830195196e-08,7.42546900101128289e-07,5.01932381851282038e-07,3.71630146639069895e-08,161.995842185274768,-0.000230870640513962307,3.31115510131447399,157.322131703389545,162.029678249000767,0.146137594016252648
1.0999956,161.995831015015256,-0.00022971766467705379,3.31115481996950223,7.56076691749038533e-07,5.17242731098206692e-07,4.9602463414096258e-08,7.56076691749038533e-07,5.17242731098206692e-07,4.9602463414096258e-08,7.57070353208408697e-07,5.17337664504421615e-07,4.86125035241435877e-08,161.995831015015057,-0.000229717664608990125,3.3111548199694929,157.322120762284868,162.029667075322635,0.146137583958072137
1.1499954,161.995819219072644,-0.000228605678231019738,3.31115452683289391,7.69686926548370637e-07,5.27345452953417043e-07,6.23124916593057929e-08,7.69686926548370637e-07,5.27345452953417043e-07,6.23124916593057929e-08,7.70940066928075016e-07,5.2746493838005416e-07,6.13056482550554907e-08,161.995819219072445,-0.0002286056781629561,3.31115452683288458,157.322109205567955,162.029655275851354,0.146137573337180832
1.1999952,161.995806798523347,-0.000227542902759836352,3.31115419896870833,7.82946461209420882e-07,5.33256876053116055e-07,7.61521113254383548e-08,7.82946461209420882e-07,5.33256876053116055e-07,7.61521113254383548e-08,7.84482351799938232e-07,5.33403104150336789e-07,7.51367244424548311e-08,161.995806798523148,-0.000227542902691772742,3.311154198968699,157.322097034267841,162.029642851194239,0.14613756215413029
1.249995,161.995793754473198,-0.000226536645950403681,3.31115382501293709,7.96091344740098249e-07,5.35950616052381407e-07,9.10146833522950446e-08,7.96091344740098249e-07,5.35950616052381407e-07,9.10146833522950446e-08,7.97931039416008753e-07,5.36125569330221873e-07,8.99971878421308485e-08,161.995793754472999,-0.000226536645882340098,3.31115382501292776,157.322084249435562,162.029629802224662,0.146137550409712019
1.2999948,161.995780088069637,-0.000225593281513170041,3.31115340210878628,8.09305650117105675e-07,5.36249181435081485e-07,1.06792238272470578e-07,8.09305650117105675e-07,5.36249181435081485e-07,1.06792238272470578e-07,8.11467963926717064e-07,5.36454631986219234e-07,1.05777455852276932e-07,161.995780088069438,-0.000225593281445106485,3.31115340210877696,157.322070852201307,162.029616130031428,0.146137538104906123
1.3499946,161.995765800511691,-0.000224718241565113885,3.31115293322831405,8.2274659711694065e-07,5.3481224042595157e-07,1.23376488285532903e-07,8.2274659711694065e-07,5.3481224042595157e-07,1.23376488285532903e-07,8.25248106027496138e-07,5.35049749627340665e-07,1.22367942458986192e-07,161.995765800511492,-0.000224718241497050356,3.31115293322830473,157.322056843712772,162.029601835874104,0.146137525240850552
1.3999944,161.995750893055373,-0.000223916011123037606,3.31115242495954476,8.36558602642532227e-07,5.3214150640721274e-07,1.40659432701561386e-07,8.36558602642532227e-07,5.3214150640721274e-07,1.40659432701561386e-07,8.39413655472199634e-07,5.32412425783149031e-07,1.39659654330181367e-07,161.995750893055174,-0.000223916011054974104,3.31115242495953543,157.322042225183736,162.029586921143022,0.146137511818803051
1.4499942,161.995735367018312,-0.00022319013189786574,3.31115188576674768,8.50879719050820699e-07,5.28596171428585214e-07,1.58533771219675505e-07,8.50879719050820699e-07,5.28596171428585214e-07,1.58533771219675505e-07,8.541004572425505e-07,5.28901644283819101e-07,1.57544574309821295e-07,161.995735367018113,-0.000223190131829802265,3.31115188576673836,157.32202699790264,162.029571387328531,0.146137497840103991
1.499994,161.995719223782572,-0.000222543203133085399,3.31115132470060303,8.65843173583856474e-07,5.244140966230299e-07,1.768932676793545e-07,8.65843173583856474e-07,5.244140966230299e-07,1.768932676793545e-07,8.6943955758158819e-07,5.24755060339305062e-07,1.75915984246400422e-07,161.995719223782373,-0.000222543203065021951,3.3111513247005937,157.322011163228382,162.029555235997378,0.146137483306164551
1.5499938,161.995702464797063,-0.000221976889793751297,3.31115075050249175,8.81576048649292782e-07,5.19735115736020685e-07,1.95633159094470415e-07,8.81576048649292782e-07,5.19735115736020685e-07,1.95633159094470415e-07,8.85555891719577379e-07,5.20112304815548054e-07,1.94668829032127612e-07,161.995702464796864,-0.000221976889725687877,3.31115075050248242,157.321994722532935,162.029538468776792,0.14613746821845805
1.5999936,161.995685091578196,-0.000221491934180306771,3.31115017103745402,8.98196586863823085e-07,5.14623936741359362e-07,2.1465065165457908e-07,8.98196586863823085e-07,5.14623936741359362e-07,2.1465065165457908e-07,9.0256559815791371e-07,5.15037886766040761e-07,2.1370016840931352e-07,161.995685091577997,-0.000221491934112243377,3.31115017103744469,157.321977677324725,162.029521087343596,0.146137452578491145
1.6499934,161.995667105712073,-0.000221088171862504623,3.31114959298777478,9.15811119300442562e-07,5.09090994685224317e-07,2.33845520344273306e-07,9.15811119300442562e-07,5.09090994685224317e-07,2.33845520344273306e-07,9.20572958357814537e-07,5.09542047395712732e-07,2.32909736382291494e-07,161.995667105711874,-0.000221088171794441257,3.31114959298776546,157.321960029138495,162.029503093420118,0.146137436387817315
1.6999932,161.995648508855368,-0.000220764554057950591,3.31114902174194015,9.3451125808705559e-07,5.03110331213927269e-07,2.53120803290736787e-07,9.3451125808705559e-07,5.03110331213927269e-07,2.53120803290736787e-07,9.39667602836443744e-07,5.03598640897154295e-07,2.52200601130229415e-07,161.995648508855169,-0.000220764553989887224,3.31114902174193082,157.32194177960136,162.029484488772795,0.146137419648027733
