Time,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/attitude/roll-rad,/fdm/jsbsim/attitude/pitch-rad,/fdm/jsbsim/attitude/heading-true-rad
0,-1.20810416154774365e-16,-3.59349238467404781e-17,3.49065850398865862,-1.20810416154774365e-16,-3.59349238467404781e-17,3.49065850398865862
0.0499998,0.000352090692163211944,0.00204225979790307504,3.49067010502307085,0.000352090692163211944,0.00204225979790307504,3.49067010502307085
0.0999996,0.00164516960763101878,0.00836547174357588422,3.4907702580591331,0.00164516960763101878,0.00836547174357588422,3.4907702580591331
0.1499994,0.00386809409853337968,0.0177562273504626895,3.49100010114914339,0.00386809409853337968,0.0177562273504626895,3.49100010114914339
0.1999992,0.00702679883393598267,0.0291480944778708742,3.49139231606539191,0.00702679883393598267,0.0291480944778708742,3.49139231606539191
0.249999,0.0111282760480949962,0.0416565554307765443,3.49197112644353647,0.0111282760480949962,0.0416565554307765443,3.49197112644353647
0.2999988,0.0161645282417675167,0.0545870813293900387,3.49275024661368194,0.0161645282417675167,0.0545870813293900387,3.49275024661368194
0.3499986,0.0221054133192788438,0.0674266880876779467,3.49373271033097943,0.0221054133192788438,0.0674266880876779467,3.49373271033097943
0.3999984,0.0288976284078202375,0.0798310852492771922,3.49491177666386132,0.0288976284078202375,0.0798310852492771922,3.49491177666386132
0.4499982,0.0364677104234699262,0.0916008336734000783,3.49627323001889767,0.0364677104234699262,0.0916008336734000783,3.49627323001889767
0.499998,0.0447273667812148751,0.102650443922022758,3.49779847363845775,0.0447273667812148751,0.102650443922022758,3.49779847363845775
0.5499978,-0.0019337020041040303,0.0204374477623681522,3.49065836198436319,-0.0019337020041040303,0.0204374477623681522,3.49065836198436319
0.5999976,-0.00193368868709094732,0.0204378363986298765,3.49065821994279624,-0.00193368868709094732,0.0204378363986298765,3.49065821994279624
0.6499974,-0.00193366889715306141,0.0204382275735748402,3.49065807785448046,-0.00193366889715306141,0.0204382275735748402,3.49065807785448046
0.6999972,-0.00193364440602359321,0.0204386218985497629,3.4906579357430938,-0.00193364440602359321,0.0204386218985497629,3.4906579357430938
0.749997,-0.00193361649632788806,0.0204390195693103169,3.49065779365571327,-0.00193361649632788806,0.0204390195693103169,3.49065779365571327
0.7999968,-0.00193358607953833875,0.0204394204890969676,3.49065765165495856,-0.00193358607953833875,0.0204394204890969676,3.49065765165495856
0.8499966,-0.00193355379104895417,0.0204398243724208568,3.49065750981284317,-0.00193355379104895417,0.0204398243724208568,3.49065750981284317
0.8999964,-0.00193352006512594846,0.0204402308280802678,3.49065736820608885,-0.00193352006512594846,0.0204402308280802678,3.49065736820608885
0.9499962,-0.00193348519262990983,0.0204406394220510573,3.49065722691267499,-0.00193348519262990983,0.0204406394220510573,3.49065722691267499
0.999996,-0.00193344936436330088,0.020441049722239979,3.49065708600937574,-0.00193344936436330088,0.020441049722239979,3.49065708600937574
1.0499958,-0.00193341270274586434,0.020441461327823273,3.49065694557006134,-0.00193341270274586434,0.020441461327823273,3.49065694557006134
1.0999956,-0.00193337528425784923,0.0204418738861565259,3.49065680566458347,-0.00193337528425784923,0.0204418738861565259,3.49065680566458347
1.1499954,-0.00193333715480067166,0.0204422871001934091,3.4906566663580727,-0.00193333715480067166,0.0204422871001934091,3.4906566663580727
1.1999952,-0.00193329833978188315,0.0204427007290761097,3.49065652771052548,-0.00193329833978188315,0.0204427007290761097,3.49065652771052548
1.249995,-0.00193325885042200537,0.0204431145841884043,3.49065638977658343,-0.00193325885042200537,0.0204431145841884043,3.49065638977658343
1.2999948,-0.00193321868746223037,0.0204435285225264898,3.49065625260543611,-0.00193321868746223037,0.0204435285225264898,3.49065625260543611
1.3499946,-0.00193317784318877499,0.0204439424388176139,3.49065611624078853,-0.00193317784318877499,0.0204439424388176139,3.49065611624078853
1.3999944,-0.00193313630244393254,0.0204443562574253973,3.49065598072087813,-0.00193313630244393254,0.0204443562574253973,3.49065598072087813
1.4499942,-0.00193309404310717343,0.0204447699247424543,3.49065584607851198,-0.00193309404310717343,0.0204447699247424543,3.49065584607851198
1.499994,-0.00193305103636542703,0.0204451834024910808,3.49065571234112015,-0.00193305103636542703,0.0204451834024910808,3.49065571234112015
1.5499938,-0.00193300724697108945,0.0204455966621383475,3.4906555795308325,-0.00193300724697108945,0.0204455966621383475,3.4906555795308325
1.5999936,-0.00193296263360077589,0.0204460096804778869,3.49065544766456703,-0.00193296263360077589,0.0204460096804778869,3.49065544766456703
1.6499934,-0.00193291714935962399,0.0204464224363200553,3.4906553167541472,-0.00193291714935962399,0.0204464224363200553,3.4906553167541472
1.6999932,-0.00193287074243319798,0.0204468349081631112,3.49065518680645015,-0.00193287074243319798,0.0204468349081631112,3.49065518680645015
